grid_id,pedestrian_10h,pedestrian_18h,pedestrian_22h,pattern
G004875,101.73833401649878,89.28416916442056,55.568984947900454,"10h=101.7383, 18h=89.2842, 22h=55.5690"
G000319,86.89772692397229,89.2535991172787,144.14525505556347,"10h=86.8977, 18h=89.2536, 22h=144.1453"
G008502,46.83486917360912,89.25128096814535,176.43575785318507,"10h=46.8349, 18h=89.2513, 22h=176.4358"
G011601,74.14402883797248,89.19247147323966,136.8510809398903,"10h=74.1440, 18h=89.1925, 22h=136.8511"
G004611,114.85842901323718,89.18294862857853,59.21642459231881,"10h=114.8584, 18h=89.1829, 22h=59.2164"
G000895,113.0591319965265,89.15150714077083,50.20656425672722,"10h=113.0591, 18h=89.1515, 22h=50.2066"
G012625,112.94418650688097,89.12721095535115,116.03387628692606,"10h=112.9442, 18h=89.1272, 22h=116.0339"
G012179,124.096029521851,89.11586441927177,125.72783120106855,"10h=124.0960, 18h=89.1159, 22h=125.7278"
G011169,102.96314581058996,89.1117450508558,133.512818770232,"10h=102.9631, 18h=89.1117, 22h=133.5128"
G010003,102.45554217029789,89.07414780483586,33.343168483111874,"10h=102.4555, 18h=89.0741, 22h=33.3432"
G007283,73.3217041302755,89.06513885661933,121.6057891007471,"10h=73.3217, 18h=89.0651, 22h=121.6058"
G002738,113.8030040702119,89.04968783366479,61.85869406214862,"10h=113.8030, 18h=89.0497, 22h=61.8587"
G006064,44.86130747122284,89.03664929906921,81.93753469732967,"10h=44.8613, 18h=89.0366, 22h=81.9375"
G014757,81.96187978491297,88.9981628389694,94.32680653349259,"10h=81.9619, 18h=88.9982, 22h=94.3268"
G005168,97.7755931690734,88.9748699249701,41.02578372372883,"10h=97.7756, 18h=88.9749, 22h=41.0258"
G002254,96.63114347013942,88.91302190981298,61.267087046406886,"10h=96.6311, 18h=88.9130, 22h=61.2671"
G006914,48.55411368671804,88.90754689407983,53.7513632867142,"10h=48.5541, 18h=88.9075, 22h=53.7514"
G011645,107.38929711420042,88.90422858230973,132.79995873676856,"10h=107.3893, 18h=88.9042, 22h=132.8000"
G003305,118.70580745778004,88.9027930759976,48.418979694422816,"10h=118.7058, 18h=88.9028, 22h=48.4190"
G001782,91.50111952666391,88.89624528662159,42.56190140139512,"10h=91.5011, 18h=88.8962, 22h=42.5619"
G000491,118.66434933305484,88.86688889732665,42.06758008185169,"10h=118.6643, 18h=88.8669, 22h=42.0676"
G004393,97.88507326485282,88.8491236366857,41.10146298739589,"10h=97.8851, 18h=88.8491, 22h=41.1015"
G010434,90.38539433671473,88.80878910771568,88.9835693973495,"10h=90.3854, 18h=88.8088, 22h=88.9836"
G001848,103.94644986107545,88.77630679388295,83.43511431507218,"10h=103.9464, 18h=88.7763, 22h=83.4351"
G002876,112.29375465359527,88.77621261560856,61.60798243037652,"10h=112.2938, 18h=88.7762, 22h=61.6080"
G015274,77.77202828354287,88.74904712842708,112.15040510911894,"10h=77.7720, 18h=88.7490, 22h=112.1504"
G007593,58.60975529455216,88.73000781650336,116.32000912042562,"10h=58.6098, 18h=88.7300, 22h=116.3200"
G003689,94.78343679371864,88.66448007725711,46.816847661127774,"10h=94.7834, 18h=88.6645, 22h=46.8168"
G002527,115.4476413372948,88.66067934751642,68.83779209463036,"10h=115.4476, 18h=88.6607, 22h=68.8378"
G008430,96.44310267715352,88.65470733922714,100.22222504819672,"10h=96.4431, 18h=88.6547, 22h=100.2222"
G003694,96.91139063938274,88.65402765121242,40.21544229119458,"10h=96.9114, 18h=88.6540, 22h=40.2154"
G003692,97.16959265776572,88.64301581192245,40.89610054352781,"10h=97.1696, 18h=88.6430, 22h=40.8961"
G007304,129.69450242276278,88.60080317021709,68.53001770169925,"10h=129.6945, 18h=88.6008, 22h=68.5300"
G003340,92.45228741686817,88.58558976665465,74.61817368403115,"10h=92.4523, 18h=88.5856, 22h=74.6182"
G001288,110.02382630441319,88.50940225417966,68.48159967762585,"10h=110.0238, 18h=88.5094, 22h=68.4816"
G001374,110.02382630441319,88.50940225417966,68.48159967762585,"10h=110.0238, 18h=88.5094, 22h=68.4816"
G001375,110.02382630441319,88.50940225417966,68.48159967762585,"10h=110.0238, 18h=88.5094, 22h=68.4816"
G011232,103.29476745375352,88.47092946922935,131.06235826988447,"10h=103.2948, 18h=88.4709, 22h=131.0624"
G003850,101.18899816019362,88.43901788891654,69.64265427453668,"10h=101.1890, 18h=88.4390, 22h=69.6427"
G001376,109.76063561058568,88.32702952277523,67.79692550077696,"10h=109.7606, 18h=88.3270, 22h=67.7969"
G011111,136.60229080930054,88.31780245081038,90.25458095071119,"10h=136.6023, 18h=88.3178, 22h=90.2546"
G006065,42.40636650203641,88.29189902647195,93.67837592277854,"10h=42.4064, 18h=88.2919, 22h=93.6784"
G012414,80.1094067675314,88.29144285694449,153.50750929601537,"10h=80.1094, 18h=88.2914, 22h=153.5075"
G014332,145.41295620517144,88.25758469955417,66.18952297929658,"10h=145.4130, 18h=88.2576, 22h=66.1895"
G004967,213.3821446692997,88.15755045979552,167.7123605492777,"10h=213.3821, 18h=88.1576, 22h=167.7124"
G009900,63.87225749882723,88.14028612110522,147.9192954418485,"10h=63.8723, 18h=88.1403, 22h=147.9193"
G006059,76.33283898887328,88.13567688058666,139.18806309632365,"10h=76.3328, 18h=88.1357, 22h=139.1881"
G004325,116.76384292306332,88.12259803083506,53.31603312400186,"10h=116.7638, 18h=88.1226, 22h=53.3160"
G004883,116.88808159154425,88.09940324778385,97.67858983773996,"10h=116.8881, 18h=88.0994, 22h=97.6786"
G003075,122.49709001700137,88.09058059629592,53.14192707411043,"10h=122.4971, 18h=88.0906, 22h=53.1419"
G000698,92.24017437674053,88.03270600411338,71.08803093991938,"10h=92.2402, 18h=88.0327, 22h=71.0880"
G003977,122.71794626319833,88.0218138469929,73.01298372285684,"10h=122.7179, 18h=88.0218, 22h=73.0130"
G010485,72.35559601732407,87.96688285856622,165.4139841542043,"10h=72.3556, 18h=87.9669, 22h=165.4140"
G011238,98.57263865065752,87.96309635824005,135.01357039812612,"10h=98.5726, 18h=87.9631, 22h=135.0136"
G005741,77.85311108540385,87.92105853156924,91.28247021041578,"10h=77.8531, 18h=87.9211, 22h=91.2825"
G006245,116.80550077482079,87.80814716889238,114.30439705421469,"10h=116.8055, 18h=87.8081, 22h=114.3044"
G011109,142.72076737821558,87.76652362811652,95.2682377771799,"10h=142.7208, 18h=87.7665, 22h=95.2682"
G011117,91.19180089708091,87.74999469588911,135.17810117675037,"10h=91.1918, 18h=87.7500, 22h=135.1781"
G007312,110.19257110235306,87.74560354102832,119.6017127416689,"10h=110.1926, 18h=87.7456, 22h=119.6017"
G003520,122.01358961648174,87.73700958524125,67.86445324849146,"10h=122.0136, 18h=87.7370, 22h=67.8645"
G008507,50.514571380911825,87.72138634083899,67.89566867026453,"10h=50.5146, 18h=87.7214, 22h=67.8957"
G002429,91.27723947445595,87.67415013503269,40.65961924233996,"10h=91.2772, 18h=87.6742, 22h=40.6596"
G003166,101.66814313774242,87.66077359787253,68.23856878638506,"10h=101.6681, 18h=87.6608, 22h=68.2386"
G010022,65.19495312266116,87.65511301349694,143.3331851148655,"10h=65.1950, 18h=87.6551, 22h=143.3332"
G011293,90.64306992575462,87.61668489013383,141.07216275428257,"10h=90.6431, 18h=87.6167, 22h=141.0722"
G004576,208.37808076271892,87.53721043916902,163.40543233985892,"10h=208.3781, 18h=87.5372, 22h=163.4054"
G001370,73.5207866206566,87.53700932285248,84.3042571360276,"10h=73.5208, 18h=87.5370, 22h=84.3043"
G002175,102.72337934481347,87.5237830156846,71.36327414811498,"10h=102.7234, 18h=87.5238, 22h=71.3633"
G003406,115.65188641274761,87.46001290027186,63.21192931660674,"10h=115.6519, 18h=87.4600, 22h=63.2119"
G003735,82.45389748662659,87.41204745297509,147.91805884892906,"10h=82.4539, 18h=87.4120, 22h=147.9181"
G009651,75.47739880798196,87.3785866078442,84.74314727517564,"10h=75.4774, 18h=87.3786, 22h=84.7431"
G001130,113.84581086611695,87.32809239728931,53.99367897949541,"10h=113.8458, 18h=87.3281, 22h=53.9937"
G003225,90.9502129518246,87.30305581630071,73.58372588990066,"10h=90.9502, 18h=87.3031, 22h=73.5837"
G007457,64.46319191786912,87.29405257975311,101.15330880330409,"10h=64.4632, 18h=87.2941, 22h=101.1533"
G012745,85.12937906819369,87.25613494540863,100.19088070510244,"10h=85.1294, 18h=87.2561, 22h=100.1909"
G002482,97.88286491405319,87.1666091107985,72.56495998933079,"10h=97.8829, 18h=87.1666, 22h=72.5650"
G002968,102.62406377745624,87.1649480282465,75.64875840357382,"10h=102.6241, 18h=87.1649, 22h=75.6488"
G002622,117.68668167986155,87.15669222075277,59.09666794440168,"10h=117.6867, 18h=87.1567, 22h=59.0967"
G010636,90.13058918141216,87.13012022923054,151.89853850929367,"10h=90.1306, 18h=87.1301, 22h=151.8985"
G002081,111.89171226915249,87.12210001267466,69.05796763886781,"10h=111.8917, 18h=87.1221, 22h=69.0580"
G011118,79.72065142137627,87.06845654745528,141.3044457561703,"10h=79.7207, 18h=87.0685, 22h=141.3044"
G001763,100.47731392277728,87.05362513004124,41.629300849601506,"10h=100.4773, 18h=87.0536, 22h=41.6293"
G011769,101.33602685030388,87.05071056558603,85.5787545942733,"10h=101.3360, 18h=87.0507, 22h=85.5788"
G001118,107.96514728251152,87.03373056475992,71.04643690167853,"10h=107.9651, 18h=87.0337, 22h=71.0464"
G010013,92.3105464851082,87.02084700827426,133.10045966578033,"10h=92.3105, 18h=87.0208, 22h=133.1005"
G006014,101.4810703995524,87.01071978560103,82.77558296080883,"10h=101.4811, 18h=87.0107, 22h=82.7756"
G010406,72.21536034750298,87.00656119332301,119.9368664276819,"10h=72.2154, 18h=87.0066, 22h=119.9369"
G010482,72.21536034750298,87.00656119332301,119.9368664276819,"10h=72.2154, 18h=87.0066, 22h=119.9369"
G012601,89.09783178154892,87.00059244797637,102.60879078742454,"10h=89.0978, 18h=87.0006, 22h=102.6088"
G004093,128.5360391605147,86.98403746258914,75.09938460029849,"10h=128.5360, 18h=86.9840, 22h=75.0994"
G014352,79.00953052847748,86.97424192279169,128.61052102026687,"10h=79.0095, 18h=86.9742, 22h=128.6105"
G003082,102.32202489672378,86.94953921923175,75.8584888168533,"10h=102.3220, 18h=86.9495, 22h=75.8585"
G009779,51.98608481593152,86.94026726786026,134.87339319671258,"10h=51.9861, 18h=86.9403, 22h=134.8734"
G001202,108.83059939389274,86.92131255969662,66.84591197517611,"10h=108.8306, 18h=86.9213, 22h=66.8459"
G007580,70.52438881851376,86.87481937541494,95.96942566675838,"10h=70.5244, 18h=86.8748, 22h=95.9694"
G001797,110.63003410605913,86.84115661078634,90.21121255028447,"10h=110.6300, 18h=86.8412, 22h=90.2112"
G008378,57.92503053709919,86.81832450402256,60.00065542750792,"10h=57.9250, 18h=86.8183, 22h=60.0007"
G003806,94.69382007976091,86.73959851851953,41.15874651334693,"10h=94.6938, 18h=86.7396, 22h=41.1587"
G001378,112.23123562806146,86.72942701325681,54.435153797491665,"10h=112.2312, 18h=86.7294, 22h=54.4352"
G002967,102.0089374970664,86.7262508011507,76.07589112467375,"10h=102.0089, 18h=86.7263, 22h=76.0759"
G004621,112.50007138620542,86.72321160242808,75.72047085388094,"10h=112.5001, 18h=86.7232, 22h=75.7205"
G002905,65.83550494328335,86.70255387287854,87.6800918121771,"10h=65.8355, 18h=86.7026, 22h=87.6801"
G003843,52.904466563025736,86.64016708677555,145.615106788895,"10h=52.9045, 18h=86.6402, 22h=145.6151"
G011638,81.1434268453017,86.62445652585788,126.2536175703415,"10h=81.1434, 18h=86.6245, 22h=126.2536"
G009757,98.03588721049015,86.56653714523885,35.00408678582967,"10h=98.0359, 18h=86.5665, 22h=35.0041"
G005421,98.63732595757344,86.55381785893644,96.16209359140183,"10h=98.6373, 18h=86.5538, 22h=96.1621"
G010553,71.82455386459016,86.53498133967894,119.28116075444721,"10h=71.8246, 18h=86.5350, 22h=119.2812"
G004639,98.61517389866492,86.5001047479894,65.73577633179721,"10h=98.6152, 18h=86.5001, 22h=65.7358"
G005556,96.26461959024891,86.47923845791505,92.15521427018903,"10h=96.2646, 18h=86.4792, 22h=92.1552"
G006877,84.68811445610123,86.44130886339119,138.11832687186316,"10h=84.6881, 18h=86.4413, 22h=138.1183"
G005965,82.51416172658695,86.43192262308266,101.04327326636084,"10h=82.5142, 18h=86.4319, 22h=101.0433"
G009113,114.83940719579257,86.41867190052793,152.96725259924227,"10h=114.8394, 18h=86.4187, 22h=152.9673"
G002093,89.729730322089,86.4146340762354,52.77812216497304,"10h=89.7297, 18h=86.4146, 22h=52.7781"
G008895,47.73762497828061,86.35619897512316,71.65238299076277,"10h=47.7376, 18h=86.3562, 22h=71.6524"
G002410,115.53969750349688,86.35491482116763,72.41153267522292,"10h=115.5397, 18h=86.3549, 22h=72.4115"
G006534,87.05414346381316,86.27674855023321,41.78107196095121,"10h=87.0541, 18h=86.2767, 22h=41.7811"
G010626,71.53747949831929,86.25860456938905,140.9487322270225,"10h=71.5375, 18h=86.2586, 22h=140.9487"
G004752,117.46456685443044,86.2062768057104,94.43628065412719,"10h=117.4646, 18h=86.2063, 22h=94.4363"
G004517,95.62458748474297,86.16763177498176,42.112855411948075,"10h=95.6246, 18h=86.1676, 22h=42.1129"
G010491,71.14399676186648,86.13293304923674,135.11949535598532,"10h=71.1440, 18h=86.1329, 22h=135.1195"
G005604,76.61411785770659,86.12189987787238,92.7660579960858,"10h=76.6141, 18h=86.1219, 22h=92.7661"
G003475,71.71664539654263,86.11343360182866,78.8374234382983,"10h=71.7166, 18h=86.1134, 22h=78.8374"
G010150,72.1947702497485,86.08437315546136,96.73418398491813,"10h=72.1948, 18h=86.0844, 22h=96.7342"
G010258,72.1947702497485,86.08437315546136,96.73418398491813,"10h=72.1948, 18h=86.0844, 22h=96.7342"
G011521,34.9488922808754,86.04477802763624,117.2568105835312,"10h=34.9489, 18h=86.0448, 22h=117.2568"
G005159,79.75362025844493,86.03623909311919,79.89712588028357,"10h=79.7536, 18h=86.0362, 22h=79.8971"
G002190,114.13778402930677,86.0308446809833,66.9160265138932,"10h=114.1378, 18h=86.0308, 22h=66.9160"
G004009,88.57484283208522,86.0080324781221,61.147277582266874,"10h=88.5748, 18h=86.0080, 22h=61.1473"
G001373,95.88735055463107,85.98334233903213,84.61897846076411,"10h=95.8874, 18h=85.9833, 22h=84.6190"
G004705,207.8895018208013,85.97776185852103,163.23131008981358,"10h=207.8895, 18h=85.9778, 22h=163.2313"
G002852,103.28148958680686,85.9574569618477,73.53249561846232,"10h=103.2815, 18h=85.9575, 22h=73.5325"
G012266,90.46375946616398,85.93287594049521,89.07047368760992,"10h=90.4638, 18h=85.9329, 22h=89.0705"
G003847,68.74945153484366,85.92954797008859,128.17405170524816,"10h=68.7495, 18h=85.9295, 22h=128.1741"
G000515,109.47267893044585,85.87190885806737,46.77932757806811,"10h=109.4727, 18h=85.8719, 22h=46.7793"
G001980,114.36787984936883,85.80056745589818,44.23122025181084,"10h=114.3679, 18h=85.8006, 22h=44.2312"
G003165,95.02791330199055,85.75537072321758,48.1588150285874,"10h=95.0279, 18h=85.7554, 22h=48.1588"
G007246,119.42765689327346,85.75450436956334,45.78254005766498,"10h=119.4277, 18h=85.7545, 22h=45.7825"
G008432,107.01989635342596,85.71411080370865,80.64265966679534,"10h=107.0199, 18h=85.7141, 22h=80.6427"
G008346,98.06664901977624,85.70928456526758,93.78024931768145,"10h=98.0666, 18h=85.7093, 22h=93.7802"
G001110,67.29199335485555,85.69515758793996,87.1907548545449,"10h=67.2920, 18h=85.6952, 22h=87.1908"
G007421,95.80602065940514,85.66450883837997,146.00381774170972,"10h=95.8060, 18h=85.6645, 22h=146.0038"
G001603,110.84642382872212,85.61992701065073,91.38333128313991,"10h=110.8464, 18h=85.6199, 22h=91.3833"
G007592,60.059968727719045,85.57905752498024,108.64384677384307,"10h=60.0600, 18h=85.5791, 22h=108.6438"
G002189,112.99798963026932,85.57153807122491,66.53301675431801,"10h=112.9980, 18h=85.5715, 22h=66.5330"
G010144,64.02650122915743,85.56964949967605,134.5030260048475,"10h=64.0265, 18h=85.5696, 22h=134.5030"
G005815,98.71199371713294,85.56280572690488,66.56241202050916,"10h=98.7120, 18h=85.5628, 22h=66.5624"
G005872,102.50247012224979,85.55588715570005,77.27195449835045,"10h=102.5025, 18h=85.5559, 22h=77.2720"
G004454,135.44070121319066,85.54605381272755,68.30055808549267,"10h=135.4407, 18h=85.5461, 22h=68.3006"
G007422,99.01967851047864,85.49429136502621,119.96969597688003,"10h=99.0197, 18h=85.4943, 22h=119.9697"
G010247,87.09573422133873,85.40827623075079,86.56540945716111,"10h=87.0957, 18h=85.4083, 22h=86.5654"
G004625,78.88203867039188,85.39953703039694,85.06971921398804,"10h=78.8820, 18h=85.3995, 22h=85.0697"
G007172,118.85637032996704,85.35004467353217,126.1022978745463,"10h=118.8564, 18h=85.3500, 22h=126.1023"
G003192,112.31174280290703,85.24476201282673,47.24528286895743,"10h=112.3117, 18h=85.2448, 22h=47.2453"
G008775,40.989286599927176,85.23379255470121,105.10240477870106,"10h=40.9893, 18h=85.2338, 22h=105.1024"
G000512,109.20109131248253,85.17584354739702,46.364610045130505,"10h=109.2011, 18h=85.1758, 22h=46.3646"
G000460,109.32324507308779,85.16625632739594,48.15501437960501,"10h=109.3232, 18h=85.1663, 22h=48.1550"
G007736,100.73095591902232,85.11867922782915,133.3642581400102,"10h=100.7310, 18h=85.1187, 22h=133.3643"
G011826,108.17690409118413,85.06360780985695,79.18532785650366,"10h=108.1769, 18h=85.0636, 22h=79.1853"
G010705,88.03575948334424,84.96686920542994,148.79333868292687,"10h=88.0358, 18h=84.9669, 22h=148.7933"
G004484,106.92391918615925,84.93584456208356,72.9913921600457,"10h=106.9239, 18h=84.9358, 22h=72.9914"
G005279,127.88637759012862,84.87527631702413,120.59784014677749,"10h=127.8864, 18h=84.8753, 22h=120.5978"
G003967,103.30523723598897,84.86392678865344,59.50508256472058,"10h=103.3052, 18h=84.8639, 22h=59.5051"
G003920,92.23953837691839,84.85270378611337,41.419112592113265,"10h=92.2395, 18h=84.8527, 22h=41.4191"
G002966,101.87509610743041,84.8244228348994,71.96676658661049,"10h=101.8751, 18h=84.8244, 22h=71.9668"
G009768,89.58349116635115,84.79297941777494,130.8563560568126,"10h=89.5835, 18h=84.7930, 22h=130.8564"
G014608,49.54837916469899,84.70560604477389,150.62356797630324,"10h=49.5484, 18h=84.7056, 22h=150.6236"
G005828,88.20724839528653,84.70403260981834,97.97601993227957,"10h=88.2072, 18h=84.7040, 22h=97.9760"
G012461,75.40876142431327,84.68472363491662,88.25135292280541,"10h=75.4088, 18h=84.6847, 22h=88.2514"
G002979,102.18623063675861,84.66845524564536,61.9720541776795,"10h=102.1862, 18h=84.6685, 22h=61.9721"
G001683,87.54774296289484,84.63461227126058,40.33375098756631,"10h=87.5477, 18h=84.6346, 22h=40.3338"
G002639,114.00547264654078,84.61449020451876,71.06524464336557,"10h=114.0055, 18h=84.6145, 22h=71.0652"
G009063,110.35095590268226,84.61007576790117,61.777583265129905,"10h=110.3510, 18h=84.6101, 22h=61.7776"
G006272,77.41704221880285,84.60748228185815,103.96821855567802,"10h=77.4170, 18h=84.6075, 22h=103.9682"
G007776,74.86334432079782,84.57938785578881,101.97986017217342,"10h=74.8633, 18h=84.5794, 22h=101.9799"
G002642,113.92263118201693,84.533614738613,70.96804182467756,"10h=113.9226, 18h=84.5336, 22h=70.9680"
G002751,113.92263118201693,84.533614738613,70.96804182467756,"10h=113.9226, 18h=84.5336, 22h=70.9680"
G004979,98.37699220837047,84.51750735484922,101.71304359366867,"10h=98.3770, 18h=84.5175, 22h=101.7130"
G006439,111.36024395592608,84.46873418814013,80.91121675723203,"10h=111.3602, 18h=84.4687, 22h=80.9112"
G010481,70.11194021271216,84.46839818250642,116.4076913093508,"10h=70.1119, 18h=84.4684, 22h=116.4077"
G005333,75.28919717910784,84.46264873219535,93.44226623358502,"10h=75.2892, 18h=84.4626, 22h=93.4423"
G006244,111.21669886608635,84.45959397111322,108.2887747540031,"10h=111.2167, 18h=84.4596, 22h=108.2888"
G010259,71.2779463196438,84.44064861158083,95.13798106209116,"10h=71.2779, 18h=84.4406, 22h=95.1380"
G005787,85.9818947447157,84.42459557400299,123.37273088164757,"10h=85.9819, 18h=84.4246, 22h=123.3727"
G010407,69.94196665585412,84.40728083634559,116.82037268911377,"10h=69.9420, 18h=84.4073, 22h=116.8204"
G002827,108.7285282309628,84.3897507324208,62.6904060225078,"10h=108.7285, 18h=84.3898, 22h=62.6904"
G014684,76.16970466929335,84.35570400208398,89.22304576604493,"10h=76.1697, 18h=84.3557, 22h=89.2230"
G011174,125.89918658301852,84.35306329341654,84.84707717004312,"10h=125.8992, 18h=84.3531, 22h=84.8471"
G003578,90.31905590666797,84.31112138832692,38.46342710917478,"10h=90.3191, 18h=84.3111, 22h=38.4634"
G001483,113.94736260119166,84.27222552803443,43.70384849957743,"10h=113.9474, 18h=84.2722, 22h=43.7038"
